trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed,passenger_count,capacity_percentage,trip_status
T06174,2023-03-04,21:45:00,Tram,Route_9,Station_18,Station_48,21:48:30,23:02:30,13,17,Clear,12.7,79,24,4.9,,0,96,0,0,5,Spring,1,56,93,Completed
T06164,2023-03-04,22:00:00,Train,Route_15,Station_1,Station_50,22:43:45,23:18:45,1,0,Fog,16.7,80,30,1.7,,0,33,0,0,5,Spring,0,17,47,Completed
T06178,2023-03-04,22:30:00,Metro,Route_3,Station_3,Station_38,22:32:15,00:19:15,14,20,Snow,12.8,22,37,4.6,Protest,2000,52,0,0,5,Spring,1,21,69,Completed
T06114,2023-03-04,22:45:00,Tram,Route_9,Station_31,Station_3,22:21:45,23:29:45,9,15,Fog,22.3,80,20,13.6,Festival,0,66,0,0,5,Spring,1,58,10,Completed
T06107,2023-03-04,23:15:00,Tram,Route_13,Station_25,Station_23,23:26:45,01:15:45,12,28,Cloudy,17.3,41,11,10.8,,0,58,0,0,5,Spring,1,40,14,Completed
T06137,2023-03-04,23:30:00,Bus,Route_1,Station_47,Station_35,23:40:00,01:30:00,16,21,Cloudy,2.4,87,35,4.7,,0,27,0,0,5,Spring,1,37,72,Completed
T06196,2023-03-04,23:45:00,Bus,Route_5,Station_24,Station_42,23:19:00,00:54:00,12,16,Clear,10.4,81,9,17.8,Concert,2000,20,0,0,5,Spring,1,5,108,Completed
T06225,2023-03-05,00:30:00,Bus,Route_9,Station_22,Station_32,00:38:30,01:25:30,8,-10,Snow,12.6,62,33,0.0,Sports,10000,47,0,0,6,Spring,0,19,45,Completed
T06229,2023-03-05,00:30:00,Metro,Route_2,Station_46,Station_39,00:30:00,01:55:00,15,6,Cloudy,19.0,44,60,19.2,,0,100,1,0,6,Spring,1,17,74,Completed
T06259,2023-03-05,00:45:00,Train,Route_10,Station_31,Station_28,00:57:45,01:43:45,14,1,Snow,17.2,81,38,9.5,,0,100,0,0,6,Spring,1,21,87,Completed
T06284,2023-03-05,00:45:00,Tram,Route_20,Station_5,Station_9,00:22:30,02:20:30,13,2,Storm,12.0,69,0,17.7,Protest,50000,80,0,0,6,Spring,1,28,82,Completed
T06278,2023-03-05,01:00:00,Metro,Route_12,Station_10,Station_46,01:50:00,03:00:00,14,27,Rain,13.0,46,60,10.7,,0,0,0,0,6,Spring,1,12,103,Completed
T06270,2023-03-05,01:00:00,Train,Route_17,Station_41,Station_22,01:01:30,02:23:30,16,12,Cloudy,18.3,46,50,12.1,,0,42,0,0,6,Spring,1,54,33,Completed
T06234,2023-03-05,01:00:00,Tram,Route_3,Station_7,Station_40,01:40:30,02:41:30,7,16,Snow,20.0,68,21,17.9,,0,100,0,0,6,Spring,1,31,13,Completed
T06228,2023-03-05,01:00:00,Tram,Route_8,Station_23,Station_46,01:51:30,02:51:30,10,-3,Clear,22.0,68,20,7.5,,500,1,0,0,6,Spring,0,49,87,Completed
T06211,2023-03-05,01:00:00,Bus,Route_3,Station_46,Station_5,01:50:30,02:25:30,8,21,Snow,4.6,67,32,8.2,,0,63,0,0,6,Spring,1,27,98,Completed
T06252,2023-03-05,01:15:00,Tram,Route_4,Station_32,Station_16,01:35:00,03:01:00,5,27,Fog,-3.8,73,29,8.9,,0,37,0,0,6,Spring,1,50,77,Completed
T06249,2023-03-05,01:30:00,Tram,Route_12,Station_38,Station_37,01:05:00,02:52:00,14,7,Cloudy,6.1,42,39,4.0,,2000,40,0,0,6,Spring,1,12,34,Completed
T06258,2023-03-05,01:30:00,Bus,Route_2,Station_36,Station_5,01:06:30,02:20:30,4,4,Snow,19.5,81,50,8.4,,0,62,0,0,6,Spring,1,12,83,Completed
T06287,2023-03-05,01:45:00,Train,Route_19,Station_32,Station_21,01:53:45,03:11:45,3,6,Cloudy,26.8,77,3,0.4,,0,48,0,0,6,Spring,1,30,108,Completed
T06279,2023-03-05,01:45:00,Train,Route_3,Station_37,Station_24,01:45:45,02:55:45,20,24,Cloudy,27.8,92,60,3.8,,0,23,0,0,6,Spring,1,51,16,Completed
T06231,2023-03-05,02:00:00,Bus,Route_4,Station_41,Station_39,02:41:15,03:25:15,5,21,Fog,-0.8,79,38,6.8,Protest,2000,48,0,0,6,Spring,1,17,22,Completed
T06236,2023-03-05,02:00:00,Bus,Route_9,Station_21,Station_48,02:04:45,03:12:45,16,17,Rain,6.1,77,60,5.8,Festival,50000,20,0,0,6,Spring,1,43,77,Completed
T06296,2023-03-05,02:15:00,Bus,Route_1,Station_36,Station_47,02:54:45,04:19:45,1,5,Cloudy,-0.6,45,28,8.5,,2000,35,0,0,6,Spring,1,41,52,Completed
T06216,2023-03-05,03:15:00,Bus,Route_8,Station_7,Station_17,03:45:45,05:10:45,13,6,Rain,3.9,57,25,8.1,,0,35,0,0,6,Spring,1,53,66,Completed
T06204,2023-03-05,04:00:00,Metro,Route_8,Station_23,Station_26,04:09:30,05:16:30,4,18,Rain,14.1,63,35,0.0,,0,88,0,0,6,Spring,1,32,45,Completed
T06292,2023-03-05,04:30:00,Bus,Route_5,Station_6,Station_8,04:58:30,06:31:30,3,9,Storm,4.4,51,41,18.6,,0,100,0,0,6,Spring,1,29,23,Completed
T06238,2023-03-05,04:45:00,Bus,Route_3,Station_7,Station_38,04:43:45,05:36:45,1,10,Cloudy,4.2,71,0,7.3,Sports,0,39,0,0,6,Spring,1,20,91,Completed
T06203,2023-03-05,04:45:00,Tram,Route_12,Station_8,Station_37,04:03:45,04:53:45,19,16,Clear,6.0,55,0,0.3,,0,100,0,0,6,Spring,1,59,81,Completed
T06269,2023-03-05,05:15:00,Tram,Route_4,Station_4,Station_50,05:28:45,06:16:45,5,17,Clear,16.9,64,38,2.4,,0,0,1,0,6,Spring,1,6,105,Completed
T06247,2023-03-05,05:15:00,Tram,Route_3,Station_14,Station_34,05:33:00,06:12:00,19,5,Cloudy,1.0,73,37,1.6,,0,37,1,0,6,Spring,1,58,36,Completed
T06213,2023-03-05,06:00:00,Tram,Route_8,Station_30,Station_41,06:18:15,07:15:15,7,24,Snow,13.8,61,60,2.0,Concert,500,58,0,1,6,Spring,1,22,46,Completed
T06240,2023-03-05,06:00:00,Tram,Route_1,Station_14,Station_11,06:10:00,07:32:00,9,9,Clear,5.9,100,30,8.1,,0,100,1,1,6,Spring,1,21,96,Completed
T06285,2023-03-05,06:00:00,Train,Route_11,Station_11,Station_27,06:17:00,07:57:00,-3,6,Rain,15.8,80,55,6.2,,0,100,0,1,6,Spring,1,34,80,Completed
T06226,2023-03-05,06:15:00,Train,Route_4,Station_23,Station_13,06:28:15,07:30:15,4,16,Clear,19.1,71,52,20.0,,0,13,0,1,6,Spring,1,43,85,Completed
T06289,2023-03-05,06:45:00,Bus,Route_9,Station_15,Station_29,06:00:00,06:45:00,16,8,Rain,12.0,60,36,16.4,Concert,50000,100,0,1,6,Spring,1,17,34,Completed
T06206,2023-03-05,06:45:00,Tram,Route_20,Station_4,Station_5,06:52:00,08:34:00,7,4,Clear,17.9,58,0,11.1,Protest,10000,31,0,1,6,Spring,1,36,76,Completed
T06223,2023-03-05,06:45:00,Tram,Route_3,Station_3,Station_11,06:46:30,08:30:30,11,4,Fog,29.9,25,30,11.1,Protest,0,0,1,1,6,Spring,1,54,99,Completed
T06295,2023-03-05,06:45:00,Bus,Route_4,Station_29,Station_13,06:27:30,07:43:30,10,10,Snow,28.5,50,26,0.0,,0,38,1,1,6,Spring,1,33,13,Completed
T06221,2023-03-05,07:15:00,Train,Route_13,Station_20,Station_6,07:49:15,09:26:15,7,26,Snow,8.0,45,47,0.8,,0,47,0,1,6,Spring,1,50,109,Completed
T06253,2023-03-05,07:45:00,Tram,Route_1,Station_6,Station_3,07:17:30,08:01:30,8,18,Clear,8.6,66,35,4.3,,0,63,0,1,6,Spring,1,34,88,Completed
T06210,2023-03-05,08:00:00,Train,Route_16,Station_37,Station_24,08:30:00,09:44:00,12,22,Snow,9.8,53,26,7.6,Sports,0,7,1,1,6,Spring,1,22,105,Completed
T06248,2023-03-05,08:15:00,Train,Route_10,Station_9,Station_7,08:03:00,08:37:00,7,21,Snow,11.7,54,31,1.8,Protest,2000,100,0,1,6,Spring,1,17,102,Completed
T06264,2023-03-05,08:45:00,Metro,Route_7,Station_26,Station_12,08:26:15,10:12:15,-5,16,Clear,27.6,52,16,20.0,,0,67,0,1,6,Spring,1,47,83,Completed
T06255,2023-03-05,09:15:00,Bus,Route_1,Station_5,Station_11,09:29:30,10:28:30,6,6,Snow,20.3,43,16,5.3,Protest,10000,0,0,1,6,Spring,1,25,94,Completed
T06286,2023-03-05,09:15:00,Bus,Route_12,Station_12,Station_34,09:33:30,11:31:30,8,12,Clear,19.5,69,33,20.0,,0,55,0,1,6,Spring,1,34,25,Completed
T06222,2023-03-05,09:30:00,Tram,Route_13,Station_45,Station_20,09:31:30,10:46:30,16,25,Rain,11.5,83,10,6.0,,0,55,0,1,6,Spring,1,25,28,Completed
T06271,2023-03-05,10:00:00,Train,Route_2,Station_37,Station_2,10:59:15,12:15:15,10,-1,Cloudy,18.0,93,34,11.1,,0,38,0,0,6,Spring,0,52,38,Completed
T06277,2023-03-05,10:00:00,Tram,Route_3,Station_17,Station_36,10:32:15,12:07:15,7,15,Rain,31.6,57,25,10.9,,0,42,0,0,6,Spring,1,59,60,Completed
T06275,2023-03-05,10:00:00,Train,Route_9,Station_29,Station_2,10:16:30,11:26:30,18,25,Storm,21.6,70,48,0.0,,0,78,1,0,6,Spring,1,21,27,Completed
T06209,2023-03-05,10:00:00,Bus,Route_11,Station_38,Station_8,10:33:45,11:20:45,12,12,Rain,23.4,90,8,16.6,,0,100,0,0,6,Spring,1,44,67,Completed
T06246,2023-03-05,10:15:00,Metro,Route_13,Station_9,Station_28,10:03:00,10:41:00,15,11,Cloudy,30.1,60,2,10.4,,0,71,0,0,6,Spring,1,23,53,Completed
T06263,2023-03-05,10:30:00,Tram,Route_20,Station_20,Station_34,10:06:30,11:14:30,-2,20,Clear,11.9,43,38,0.0,,0,21,0,0,6,Spring,1,56,25,Completed
T06239,2023-03-05,10:30:00,Train,Route_11,Station_27,Station_42,10:06:45,11:16:45,2,11,Fog,15.0,89,12,12.1,,0,65,0,0,6,Spring,1,19,74,Completed
T06207,2023-03-05,11:15:00,Metro,Route_13,Station_50,Station_45,11:28:30,13:26:30,11,6,Rain,5.3,87,43,9.9,,0,61,0,0,6,Spring,1,13,11,Completed
T06293,2023-03-05,12:30:00,Metro,Route_17,Station_30,Station_8,12:44:00,14:05:00,6,24,Fog,17.7,58,36,16.5,,0,32,0,0,6,Spring,1,56,65,Completed
T06233,2023-03-05,13:00:00,Metro,Route_13,Station_27,Station_41,13:50:15,15:19:15,21,-2,Storm,30.5,65,20,3.3,,0,8,0,0,6,Spring,0,14,88,Completed
T06294,2023-03-05,13:30:00,Train,Route_10,Station_35,Station_17,13:02:30,13:55:30,5,10,Cloudy,10.0,87,16,6.5,Concert,0,57,0,0,6,Spring,1,48,37,Completed
T06202,2023-03-05,13:30:00,Bus,Route_2,Station_49,Station_11,13:36:45,14:16:45,6,7,Rain,6.5,61,39,16.6,,0,5,0,0,6,Spring,1,35,74,Completed
T06201,2023-03-05,14:15:00,Bus,Route_1,Station_38,Station_7,14:36:15,15:17:15,6,21,Clear,13.0,64,28,4.7,,0,42,0,0,6,Spring,1,57,14,Completed
T06274,2023-03-05,14:15:00,Tram,Route_4,Station_1,Station_22,14:57:15,15:51:15,4,21,Storm,11.3,29,0,9.8,,0,95,0,0,6,Spring,1,27,31,Completed
T06276,2023-03-05,14:30:00,Bus,Route_3,Station_8,Station_23,14:58:45,16:13:45,2,5,Storm,20.6,82,19,13.8,,0,65,0,0,6,Spring,1,56,109,Completed
T06235,2023-03-05,14:45:00,Bus,Route_15,Station_36,Station_40,14:35:30,16:05:30,18,10,Fog,19.0,75,56,8.0,,0,18,0,0,6,Spring,1,34,22,Completed
T06208,2023-03-05,15:00:00,Bus,Route_7,Station_40,Station_7,15:44:00,17:14:00,14,13,Fog,5.3,69,46,13.5,,0,49,0,0,6,Spring,1,37,74,Completed
T06224,2023-03-05,15:00:00,Train,Route_11,Station_30,Station_33,15:36:45,17:09:45,17,7,Clear,15.8,70,5,3.6,Festival,10000,96,0,0,6,Spring,1,56,25,Completed
T06299,2023-03-05,15:00:00,Tram,Route_5,Station_24,Station_2,15:52:15,16:46:15,10,5,Snow,0.0,69,43,4.0,,0,80,0,0,6,Spring,1,13,95,Completed
T06230,2023-03-05,15:30:00,Train,Route_3,Station_36,Station_9,15:27:15,16:59:15,22,8,Snow,7.9,100,27,14.9,,0,28,0,0,6,Spring,1,58,73,Completed
T06265,2023-03-05,16:00:00,Metro,Route_11,Station_15,Station_13,16:17:30,16:57:30,23,15,Clear,16.8,92,27,11.4,Sports,50000,0,0,1,6,Spring,1,51,41,Completed
T06237,2023-03-05,16:15:00,Train,Route_20,Station_1,Station_3,16:37:45,17:39:45,9,20,Storm,14.4,86,33,16.0,Concert,50000,25,0,1,6,Spring,1,5,89,Completed
T06212,2023-03-05,16:30:00,Tram,Route_12,Station_13,Station_29,16:58:00,18:37:00,11,10,Snow,23.5,74,55,9.6,,2000,38,0,1,6,Spring,1,48,60,Completed
T06250,2023-03-05,16:30:00,Tram,Route_16,Station_45,Station_5,16:53:30,17:25:30,-1,18,Cloudy,19.6,59,32,14.7,,500,53,0,1,6,Spring,1,39,88,Completed
T06281,2023-03-05,16:45:00,Bus,Route_4,Station_45,Station_10,16:54:15,17:39:15,16,8,Cloudy,21.5,36,0,9.2,,0,29,0,1,6,Spring,1,15,67,Completed
T06217,2023-03-05,16:45:00,Metro,Route_2,Station_8,Station_6,16:35:00,17:30:00,19,-1,Storm,8.2,55,30,14.2,,0,74,0,1,6,Spring,0,38,55,Completed
T06272,2023-03-05,16:45:00,Metro,Route_20,Station_41,Station_36,16:16:00,17:42:00,15,25,Cloudy,11.5,70,33,12.4,,0,24,0,1,6,Spring,1,20,61,Completed
T06280,2023-03-05,16:45:00,Train,Route_8,Station_24,Station_2,16:51:00,18:16:00,6,9,Fog,16.0,53,9,4.8,,0,38,0,1,6,Spring,1,13,72,Completed
T06254,2023-03-05,17:00:00,Train,Route_13,Station_49,Station_27,17:04:00,18:46:00,11,6,Clear,5.5,47,31,9.5,,0,90,0,1,6,Spring,1,36,85,Completed
T06218,2023-03-05,17:30:00,Metro,Route_10,Station_38,Station_5,17:12:30,18:46:30,15,18,Rain,1.2,30,48,16.4,,0,67,0,1,6,Spring,1,19,69,Completed
T06291,2023-03-05,17:45:00,Train,Route_7,Station_3,Station_7,17:14:00,17:46:00,7,1,Cloudy,17.8,70,20,9.4,,0,20,0,1,6,Spring,1,16,74,Completed
T06257,2023-03-05,18:00:00,Train,Route_11,Station_13,Station_23,18:46:45,19:40:45,8,10,Cloudy,9.0,58,35,19.4,,0,70,0,1,6,Spring,1,37,90,Completed
T06288,2023-03-05,18:00:00,Metro,Route_2,Station_5,Station_35,18:27:15,19:17:15,12,7,Storm,1.6,40,57,12.9,,0,78,0,1,6,Spring,1,49,64,Completed
T06273,2023-03-05,18:00:00,Metro,Route_18,Station_8,Station_27,18:43:00,20:16:00,16,19,Snow,24.6,41,12,20.0,Sports,10000,83,0,1,6,Spring,1,18,66,Completed
T06300,2023-03-05,18:30:00,Bus,Route_1,Station_10,Station_32,18:35:15,19:59:15,0,9,Snow,28.6,70,24,11.5,,0,84,0,1,6,Spring,1,12,101,Completed
T06256,2023-03-05,19:00:00,Bus,Route_17,Station_49,Station_15,19:43:15,21:37:15,12,22,Cloudy,22.3,100,54,8.0,,0,82,0,1,6,Spring,1,12,80,Completed
T06205,2023-03-05,19:15:00,Tram,Route_14,Station_27,Station_23,19:16:30,20:39:30,8,9,Cloudy,18.7,49,33,9.0,Parade,10000,69,1,1,6,Spring,1,31,82,Completed
T06266,2023-03-05,19:15:00,Train,Route_20,Station_31,Station_44,19:29:00,20:23:00,19,17,Clear,14.1,81,9,6.7,,0,64,0,1,6,Spring,1,16,95,Completed
T06232,2023-03-05,19:30:00,Tram,Route_13,Station_3,Station_48,19:44:30,20:27:30,10,16,Clear,20.5,47,60,8.7,,0,43,0,1,6,Spring,1,5,35,Completed
T06290,2023-03-05,19:45:00,Metro,Route_8,Station_17,Station_37,19:58:45,21:20:45,14,21,Storm,30.4,59,49,13.4,Festival,500,66,0,1,6,Spring,1,47,21,Cancelled
T06220,2023-03-05,19:45:00,Tram,Route_5,Station_14,Station_37,19:07:45,19:56:45,17,6,Rain,2.7,83,25,17.5,Concert,50000,93,0,1,6,Spring,1,44,80,Completed
T06282,2023-03-05,20:00:00,Train,Route_2,Station_13,Station_6,20:14:30,21:42:30,3,5,Storm,9.3,43,14,1.9,,50000,0,0,0,6,Spring,1,46,55,Completed
T06244,2023-03-05,20:15:00,Metro,Route_14,Station_21,Station_42,20:50:00,22:49:00,6,5,Snow,6.7,86,6,10.4,,0,100,0,0,6,Spring,1,55,56,Completed
T06245,2023-03-05,20:15:00,Bus,Route_20,Station_34,Station_13,20:27:15,21:50:15,16,17,Fog,14.9,78,35,18.4,,0,43,0,0,6,Spring,1,15,88,Completed
T06267,2023-03-05,20:45:00,Tram,Route_7,Station_2,Station_4,20:05:15,20:48:15,9,18,Storm,17.0,76,7,17.6,,0,33,0,0,6,Spring,1,43,47,Completed
T06241,2023-03-05,20:45:00,Train,Route_17,Station_40,Station_33,20:15:45,20:55:45,10,30,Fog,3.7,58,6,9.2,,0,44,0,0,6,Spring,1,47,30,Completed
T06214,2023-03-05,20:45:00,Metro,Route_6,Station_8,Station_47,20:55:30,22:25:30,8,11,Storm,7.4,50,22,12.9,Sports,10000,74,0,0,6,Spring,1,35,23,Completed
T06243,2023-03-05,21:00:00,Metro,Route_14,Station_20,Station_49,21:38:15,23:19:15,10,3,Storm,8.3,48,27,11.0,,0,13,0,0,6,Spring,1,21,11,Completed
T06268,2023-03-05,21:45:00,Train,Route_16,Station_35,Station_31,21:42:45,23:37:45,9,8,Cloudy,12.7,68,41,15.3,,0,61,0,0,6,Spring,1,37,81,Completed
T06298,2023-03-05,22:00:00,Metro,Route_2,Station_11,Station_37,22:28:45,00:00:45,13,19,Cloudy,14.7,87,30,9.0,,0,45,0,0,6,Spring,1,36,79,Completed
T06283,2023-03-05,22:45:00,Train,Route_19,Station_31,Station_27,22:23:00,00:00:00,-4,30,Fog,14.5,94,26,9.1,Sports,10000,57,0,0,6,Spring,1,33,42,Completed
T06260,2023-03-05,22:45:00,Tram,Route_12,Station_19,Station_12,22:49:00,23:50:00,21,14,Storm,13.5,77,28,17.5,,0,8,0,0,6,Spring,1,25,15,Completed
T06242,2023-03-05,23:00:00,Metro,Route_2,Station_45,Station_43,23:44:15,01:30:15,6,14,Snow,11.7,61,17,18.6,,0,13,0,0,6,Spring,1,25,99,Completed
T06227,2023-03-05,23:00:00,Metro,Route_17,Station_25,Station_38,23:20:00,00:27:00,6,20,Cloudy,14.0,20,26,17.3,Sports,10000,4,0,0,6,Spring,1,44,46,Completed
T06297,2023-03-05,23:15:00,Tram,Route_6,Station_5,Station_45,23:39:00,00:40:00,7,9,Fog,14.7,61,34,8.8,Concert,500,34,0,0,6,Spring,1,27,23,Completed
T06261,2023-03-05,23:30:00,Metro,Route_11,Station_25,Station_34,23:09:00,00:20:00,7,20,Fog,23.0,33,13,0.0,Parade,50000,21,1,0,6,Spring,1,10,46,Completed
T06219,2023-03-05,23:30:00,Train,Route_2,Station_34,Station_45,23:33:15,00:41:15,4,11,Clear,11.8,42,33,20.0,,0,32,0,0,6,Spring,1,26,17,Completed
T06251,2023-03-05,23:30:00,Tram,Route_16,Station_8,Station_11,23:57:45,01:09:45,14,3,Storm,18.0,67,49,10.1,Sports,10000,44,0,0,6,Spring,1,54,86,Completed
T06215,2023-03-05,23:30:00,Train,Route_17,Station_40,Station_9,23:25:45,01:10:45,-1,3,Rain,19.4,76,5,15.2,Parade,500,47,1,0,6,Spring,1,42,22,Completed
T06262,2023-03-05,23:45:00,Train,Route_19,Station_28,Station_39,23:00:00,00:36:00,1,18,Clear,16.8,60,30,17.1,,0,15,0,0,6,Spring,1,41,49,Cancelled
T06391,2023-03-06,00:00:00,Train,Route_13,Station_26,Station_5,00:09:30,01:34:30,11,15,Snow,27.1,35,25,15.4,,0,72,0,0,0,Spring,1,49,101,Completed
T06343,2023-03-06,00:30:00,Metro,Route_11,Station_34,Station_42,00:42:15,01:24:15,12,0,Rain,10.3,66,23,7.6,,0,25,1,0,0,Spring,0,55,67,Completed
T06341,2023-03-06,00:30:00,Train,Route_15,Station_13,Station_12,00:10:45,00:45:45,14,12,Cloudy,9.3,86,9,11.1,,0,2,0,0,0,Spring,1,58,27,Completed
T06314,2023-03-06,00:30:00,Metro,Route_13,Station_29,Station_36,00:07:30,00:48:30,4,5,Rain,5.7,72,35,10.6,Parade,0,34,1,0,0,Spring,1,12,66,Cancelled
T06370,2023-03-06,00:45:00,Metro,Route_3,Station_8,Station_36,00:07:00,01:26:00,-3,7,Rain,10.8,52,38,13.5,,0,45,0,0,0,Spring,1,45,92,Completed
T06354,2023-03-06,01:00:00,Metro,Route_2,Station_40,Station_36,01:34:00,02:04:00,5,14,Rain,22.1,64,53,19.1,,0,94,0,0,0,Spring,1,53,47,Completed
T06348,2023-03-06,01:00:00,Bus,Route_13,Station_13,Station_5,01:38:30,02:25:30,6,30,Rain,29.3,20,39,5.5,Parade,2000,67,0,0,0,Spring,1,39,41,Completed
T06382,2023-03-06,01:00:00,Train,Route_7,Station_2,Station_15,01:26:15,02:30:15,10,19,Storm,11.0,82,50,0.3,,0,8,1,0,0,Spring,1,55,95,Completed
T06363,2023-03-06,01:15:00,Metro,Route_3,Station_30,Station_45,01:19:45,03:07:45,-2,11,Clear,21.8,45,41,1.1,Concert,500,55,0,0,0,Spring,1,15,75,Completed
T06366,2023-03-06,01:30:00,Train,Route_10,Station_15,Station_21,01:10:00,03:03:00,25,11,Snow,17.6,72,20,7.4,,0,93,0,0,0,Spring,1,28,86,Completed
T06333,2023-03-06,01:45:00,Train,Route_11,Station_45,Station_48,01:41:45,03:04:45,14,27,Rain,24.8,41,48,20.0,,0,30,0,0,0,Spring,1,53,96,Completed
T06377,2023-03-06,01:45:00,Tram,Route_20,Station_16,Station_31,01:15:45,02:38:45,15,11,Fog,17.0,20,33,3.8,,0,37,1,0,0,Spring,1,25,34,Completed
T06372,2023-03-06,01:45:00,Bus,Route_16,Station_26,Station_23,01:05:15,02:26:15,12,5,Clear,22.1,65,47,19.2,Protest,10000,44,0,0,0,Spring,1,55,101,Completed
T06388,2023-03-06,01:45:00,Tram,Route_8,Station_45,Station_40,01:33:15,02:21:15,9,20,Clear,13.1,59,42,7.8,Concert,10000,3,1,0,0,Spring,1,6,67,Completed
T06396,2023-03-06,03:15:00,Tram,Route_10,Station_34,Station_33,03:59:30,04:37:30,0,13,Fog,14.4,50,50,13.4,Parade,500,52,0,0,0,Spring,1,44,84,Completed
T06394,2023-03-06,03:15:00,Train,Route_2,Station_5,Station_39,03:17:00,05:09:00,9,30,Clear,7.7,48,28,7.0,,0,33,0,0,0,Spring,1,23,42,Cancelled
T06386,2023-03-06,03:30:00,Tram,Route_10,Station_27,Station_30,03:19:00,05:09:00,4,22,Snow,-0.5,73,8,6.9,,0,33,0,0,0,Spring,1,43,97,Completed
T06393,2023-03-06,03:30:00,Metro,Route_8,Station_34,Station_43,03:18:45,04:24:45,4,30,Snow,11.2,78,60,2.0,,0,66,0,0,0,Spring,1,32,75,Completed
T06390,2023-03-06,03:45:00,Train,Route_14,Station_20,Station_42,03:28:00,05:21:00,-10,25,Clear,23.3,45,56,20.0,,0,39,0,0,0,Spring,1,21,39,Completed
T06369,2023-03-06,04:00:00,Bus,Route_5,Station_12,Station_16,04:32:30,05:09:30,10,6,Fog,30.9,64,44,9.9,,0,78,0,0,0,Spring,1,10,90,Completed
T06332,2023-03-06,04:00:00,Metro,Route_8,Station_3,Station_6,04:29:15,06:08:15,4,13,Rain,29.0,70,50,6.9,Festival,10000,55,0,0,0,Spring,1,23,43,Completed
T06319,2023-03-06,04:15:00,Train,Route_9,Station_31,Station_10,04:32:15,06:24:15,5,6,Rain,14.6,83,44,14.2,,0,62,0,0,0,Spring,1,42,95,Completed
T06340,2023-03-06,04:15:00,Train,Route_10,Station_39,Station_31,04:35:15,06:00:15,8,30,Fog,29.9,43,30,8.1,,0,52,0,0,0,Spring,1,32,78,Cancelled
T06356,2023-03-06,04:15:00,Metro,Route_9,Station_49,Station_9,04:09:45,05:17:45,-5,13,Storm,10.8,46,43,6.1,,0,47,0,0,0,Spring,1,6,57,Completed
T06360,2023-03-06,04:45:00,Train,Route_9,Station_48,Station_36,04:22:00,06:12:00,15,11,Cloudy,4.1,94,21,8.2,,0,100,0,0,0,Spring,1,42,49,Completed
T06312,2023-03-06,04:45:00,Tram,Route_7,Station_16,Station_20,04:02:30,05:08:30,12,7,Snow,7.3,56,2,18.6,,0,100,0,0,0,Spring,1,59,60,Completed
T06384,2023-03-06,05:00:00,Bus,Route_6,Station_13,Station_12,05:47:45,06:49:45,11,7,Clear,23.0,25,33,2.3,,0,16,0,0,0,Spring,1,41,89,Completed
T06320,2023-03-06,05:45:00,Tram,Route_5,Station_12,Station_9,05:09:45,06:21:45,6,24,Snow,1.1,72,43,9.4,,0,25,0,0,0,Spring,1,55,22,Completed
T06368,2023-03-06,06:00:00,Bus,Route_5,Station_13,Station_4,06:58:45,08:27:45,-3,27,Fog,7.2,67,7,6.9,Festival,0,34,0,1,0,Spring,1,56,99,Completed
T06301,2023-03-06,06:15:00,Bus,Route_13,Station_29,Station_8,06:59:30,08:15:30,0,25,Clear,11.1,77,19,20.0,,0,46,0,1,0,Spring,1,8,40,Completed
T06375,2023-03-06,06:30:00,Train,Route_7,Station_16,Station_43,06:13:00,07:06:00,13,10,Rain,36.7,68,41,6.2,Protest,500,86,0,1,0,Spring,1,26,48,Completed
T06304,2023-03-06,06:45:00,Metro,Route_17,Station_18,Station_32,06:02:00,07:11:00,9,24,Rain,17.8,20,60,0.0,,0,77,0,1,0,Spring,1,30,72,Completed
T06359,2023-03-06,07:15:00,Tram,Route_6,Station_46,Station_7,07:27:45,08:30:45,7,24,Snow,21.9,100,3,14.1,,0,83,0,1,0,Spring,1,53,57,Completed
T06349,2023-03-06,07:15:00,Train,Route_16,Station_17,Station_31,07:49:15,09:41:15,0,27,Cloudy,23.2,35,26,10.9,,0,70,0,1,0,Spring,1,47,96,Completed
T06330,2023-03-06,07:15:00,Metro,Route_10,Station_26,Station_11,07:49:30,09:02:30,0,30,Storm,16.6,47,35,16.6,,0,22,0,1,0,Spring,1,40,57,Completed
T06323,2023-03-06,07:30:00,Train,Route_10,Station_11,Station_9,07:32:15,08:21:15,16,13,Storm,27.2,90,26,7.8,Sports,50000,37,0,1,0,Spring,1,17,70,Completed
T06324,2023-03-06,08:00:00,Tram,Route_1,Station_12,Station_40,08:14:45,09:40:45,10,3,Snow,4.1,20,29,20.0,,0,0,0,1,0,Spring,1,56,21,Completed
T06357,2023-03-06,08:15:00,Metro,Route_15,Station_24,Station_25,08:52:45,10:05:45,3,14,Snow,22.7,45,40,10.3,,0,49,1,1,0,Spring,1,36,87,Completed
T06351,2023-03-06,08:15:00,Tram,Route_3,Station_50,Station_43,08:18:15,09:41:15,17,15,Storm,14.2,91,27,16.8,,10000,44,1,1,0,Spring,1,21,65,Completed
