trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,passenger_count,capacity_percentage,trip_status,delayed,peak_hour,weekday,datetime,hour,day_name,on_time,delayed_5min,trip_duration_min
T04660,2023-02-17,15:30:00,Train,Route_13,Station_16,Station_4,15:01:00,15:54:00,7,0,29,42,Completed,0,0,4,2023-02-17 15:30:00,15,Friday,1,0,53.0
T04666,2023-02-17,16:00:00,Tram,Route_18,Station_2,Station_40,16:13:15,17:33:15,13,20,12,53,Completed,1,1,4,2023-02-17 16:00:00,16,Friday,0,1,80.0
T04665,2023-02-17,16:00:00,Bus,Route_1,Station_33,Station_7,16:40:45,17:19:45,14,22,49,29,Completed,1,1,4,2023-02-17 16:00:00,16,Friday,0,1,39.0
T04697,2023-02-17,16:15:00,Metro,Route_19,Station_14,Station_10,16:39:45,18:11:45,10,30,26,45,Completed,1,1,4,2023-02-17 16:15:00,16,Friday,0,1,92.0
T04690,2023-02-17,16:30:00,Tram,Route_7,Station_40,Station_50,16:28:15,18:14:15,10,7,8,16,Completed,1,1,4,2023-02-17 16:30:00,16,Friday,0,1,106.0
T04674,2023-02-17,16:30:00,Tram,Route_7,Station_30,Station_48,16:55:45,18:48:45,0,20,44,41,Completed,1,1,4,2023-02-17 16:30:00,16,Friday,0,1,113.0
T04685,2023-02-17,16:30:00,Bus,Route_20,Station_8,Station_44,16:35:45,18:18:45,10,7,7,76,Completed,1,1,4,2023-02-17 16:30:00,16,Friday,0,1,103.0
T04687,2023-02-17,16:45:00,Tram,Route_6,Station_27,Station_30,16:44:30,18:03:30,3,13,33,48,Completed,1,1,4,2023-02-17 16:45:00,16,Friday,0,1,79.0
T04684,2023-02-17,17:15:00,Metro,Route_12,Station_26,Station_35,17:08:30,18:21:30,2,-2,45,102,Completed,0,1,4,2023-02-17 17:15:00,17,Friday,1,0,73.0
T04656,2023-02-17,17:30:00,Tram,Route_11,Station_29,Station_22,17:50:45,19:09:45,14,11,33,33,Completed,1,1,4,2023-02-17 17:30:00,17,Friday,0,1,79.0
T04673,2023-02-17,17:30:00,Train,Route_13,Station_24,Station_4,17:49:45,18:46:45,-10,25,38,95,Completed,1,1,4,2023-02-17 17:30:00,17,Friday,0,1,57.0
T04692,2023-02-17,17:45:00,Bus,Route_11,Station_25,Station_45,17:16:45,18:19:45,16,0,38,79,Completed,0,1,4,2023-02-17 17:45:00,17,Friday,1,0,63.0
T04643,2023-02-17,17:45:00,Bus,Route_1,Station_39,Station_22,17:58:15,19:19:15,18,28,32,97,Completed,1,1,4,2023-02-17 17:45:00,17,Friday,0,1,81.0
T04675,2023-02-17,18:00:00,Train,Route_14,Station_38,Station_29,18:25:00,19:18:00,7,8,17,96,Completed,1,1,4,2023-02-17 18:00:00,18,Friday,0,1,53.0
T04663,2023-02-17,18:15:00,Metro,Route_8,Station_44,Station_27,18:46:30,20:29:30,0,0,19,63,Completed,0,1,4,2023-02-17 18:15:00,18,Friday,1,0,103.0
T04661,2023-02-17,19:15:00,Train,Route_15,Station_18,Station_31,19:55:00,21:44:00,13,13,27,47,Completed,1,1,4,2023-02-17 19:15:00,19,Friday,0,1,109.0
T04614,2023-02-17,19:45:00,Train,Route_17,Station_45,Station_29,19:45:45,20:39:45,13,19,48,83,Completed,1,1,4,2023-02-17 19:45:00,19,Friday,0,1,54.0
T04629,2023-02-17,20:00:00,Bus,Route_10,Station_22,Station_14,20:01:00,20:40:00,5,13,30,89,Completed,1,0,4,2023-02-17 20:00:00,20,Friday,0,1,39.0
T04608,2023-02-17,20:15:00,Bus,Route_8,Station_3,Station_20,20:40:30,22:12:30,7,7,8,84,Completed,1,0,4,2023-02-17 20:15:00,20,Friday,0,1,92.0
T04606,2023-02-17,20:30:00,Metro,Route_8,Station_7,Station_31,20:12:15,21:52:15,5,10,30,41,Completed,1,0,4,2023-02-17 20:30:00,20,Friday,0,1,100.0
T04693,2023-02-17,20:30:00,Bus,Route_6,Station_8,Station_29,20:21:30,20:51:30,6,2,44,54,Completed,1,0,4,2023-02-17 20:30:00,20,Friday,0,0,30.0
T04635,2023-02-17,21:00:00,Bus,Route_2,Station_30,Station_27,21:03:45,22:30:45,11,21,13,70,Completed,1,0,4,2023-02-17 21:00:00,21,Friday,0,1,87.0
T04696,2023-02-17,21:00:00,Bus,Route_7,Station_13,Station_27,21:43:00,22:40:00,8,14,59,79,Completed,1,0,4,2023-02-17 21:00:00,21,Friday,0,1,57.0
T04679,2023-02-17,21:00:00,Metro,Route_18,Station_29,Station_14,21:06:45,22:17:45,11,13,9,97,Completed,1,0,4,2023-02-17 21:00:00,21,Friday,0,1,71.0
T04639,2023-02-17,21:15:00,Tram,Route_11,Station_37,Station_25,21:31:45,22:05:45,8,15,36,106,Completed,1,0,4,2023-02-17 21:15:00,21,Friday,0,1,34.0
T04683,2023-02-17,22:30:00,Bus,Route_5,Station_16,Station_41,22:40:15,23:51:15,5,14,24,62,Completed,1,0,4,2023-02-17 22:30:00,22,Friday,0,1,71.0
T04700,2023-02-17,22:30:00,Metro,Route_3,Station_45,Station_27,22:12:45,23:33:45,17,9,54,60,Completed,1,0,4,2023-02-17 22:30:00,22,Friday,0,1,81.0
T04668,2023-02-17,22:45:00,Metro,Route_17,Station_10,Station_7,22:51:30,00:05:30,7,5,15,85,Completed,1,0,4,2023-02-17 22:45:00,22,Friday,0,0,74.0
T04682,2023-02-17,22:45:00,Tram,Route_1,Station_44,Station_41,22:04:45,23:03:45,14,17,19,65,Completed,1,0,4,2023-02-17 22:45:00,22,Friday,0,1,59.0
T04633,2023-02-17,23:30:00,Metro,Route_20,Station_20,Station_10,23:32:15,00:21:15,8,12,36,36,Completed,1,0,4,2023-02-17 23:30:00,23,Friday,0,1,49.0
T04648,2023-02-17,23:30:00,Bus,Route_9,Station_9,Station_30,23:37:15,00:32:15,11,30,32,47,Completed,1,0,4,2023-02-17 23:30:00,23,Friday,0,1,55.0
T04625,2023-02-17,23:45:00,Tram,Route_19,Station_35,Station_34,23:04:45,23:42:45,5,7,26,71,Completed,1,0,4,2023-02-17 23:45:00,23,Friday,0,1,38.0
T04601,2023-02-17,23:45:00,Bus,Route_1,Station_42,Station_4,23:20:15,00:55:15,14,20,45,27,Completed,1,0,4,2023-02-17 23:45:00,23,Friday,0,1,95.0
T04706,2023-02-18,00:30:00,Metro,Route_3,Station_41,Station_45,00:29:00,01:24:00,6,16,21,73,Completed,1,0,5,2023-02-18 00:30:00,0,Saturday,0,1,55.0
T04708,2023-02-18,00:45:00,Bus,Route_19,Station_40,Station_19,00:01:45,00:52:45,7,8,30,86,Completed,1,0,5,2023-02-18 00:45:00,0,Saturday,0,1,51.0
T04724,2023-02-18,01:15:00,Tram,Route_3,Station_41,Station_23,01:39:00,02:42:00,12,11,48,39,Completed,1,0,5,2023-02-18 01:15:00,1,Saturday,0,1,63.0
T04715,2023-02-18,01:15:00,Bus,Route_16,Station_14,Station_3,01:07:45,01:43:45,11,13,11,58,Completed,1,0,5,2023-02-18 01:15:00,1,Saturday,0,1,36.0
T04730,2023-02-18,01:30:00,Tram,Route_11,Station_30,Station_1,01:12:15,02:03:15,8,13,46,50,Completed,1,0,5,2023-02-18 01:30:00,1,Saturday,0,1,51.0
T04770,2023-02-18,01:30:00,Metro,Route_13,Station_40,Station_38,01:01:00,03:01:00,8,0,30,22,Completed,0,0,5,2023-02-18 01:30:00,1,Saturday,1,0,120.0
T04702,2023-02-18,01:45:00,Bus,Route_2,Station_50,Station_43,01:08:30,02:46:30,14,7,29,43,Completed,1,0,5,2023-02-18 01:45:00,1,Saturday,0,1,98.0
T04705,2023-02-18,01:45:00,Train,Route_7,Station_10,Station_20,01:58:15,03:38:15,5,12,14,109,Completed,1,0,5,2023-02-18 01:45:00,1,Saturday,0,1,100.0
T04722,2023-02-18,02:15:00,Bus,Route_9,Station_50,Station_29,02:44:15,04:20:15,11,20,49,103,Completed,1,0,5,2023-02-18 02:15:00,2,Saturday,0,1,96.0
T04755,2023-02-18,02:15:00,Train,Route_13,Station_18,Station_37,02:02:45,03:42:45,21,17,23,34,Completed,1,0,5,2023-02-18 02:15:00,2,Saturday,0,1,100.0
T04787,2023-02-18,03:15:00,Bus,Route_3,Station_9,Station_12,03:14:45,04:02:45,1,3,15,75,Completed,1,0,5,2023-02-18 03:15:00,3,Saturday,0,0,48.0
T04776,2023-02-18,03:15:00,Bus,Route_15,Station_30,Station_50,03:42:45,05:07:45,7,16,17,109,Completed,1,0,5,2023-02-18 03:15:00,3,Saturday,0,1,85.0
T04736,2023-02-18,03:15:00,Metro,Route_9,Station_24,Station_37,03:56:30,05:37:30,3,24,57,27,Completed,1,0,5,2023-02-18 03:15:00,3,Saturday,0,1,101.0
T04767,2023-02-18,03:15:00,Train,Route_2,Station_32,Station_50,03:38:45,04:38:45,-4,30,12,14,Completed,1,0,5,2023-02-18 03:15:00,3,Saturday,0,1,60.0
T04729,2023-02-18,03:30:00,Bus,Route_9,Station_50,Station_20,03:35:30,05:07:30,10,27,44,28,Completed,1,0,5,2023-02-18 03:30:00,3,Saturday,0,1,92.0
T04709,2023-02-18,03:30:00,Tram,Route_18,Station_8,Station_46,03:47:00,05:20:00,9,21,8,51,Completed,1,0,5,2023-02-18 03:30:00,3,Saturday,0,1,93.0
T04710,2023-02-18,04:00:00,Metro,Route_13,Station_6,Station_49,04:44:15,06:33:15,18,14,51,27,Completed,1,0,5,2023-02-18 04:00:00,4,Saturday,0,1,109.0
T04780,2023-02-18,04:00:00,Bus,Route_3,Station_17,Station_20,04:08:00,05:35:00,3,20,35,41,Completed,1,0,5,2023-02-18 04:00:00,4,Saturday,0,1,87.0
T04760,2023-02-18,04:15:00,Train,Route_1,Station_43,Station_8,04:52:30,06:11:30,11,20,32,30,Completed,1,0,5,2023-02-18 04:15:00,4,Saturday,0,1,79.0
T04771,2023-02-18,04:30:00,Tram,Route_3,Station_3,Station_46,04:07:15,05:57:15,7,3,15,19,Completed,1,0,5,2023-02-18 04:30:00,4,Saturday,0,0,110.0
T04750,2023-02-18,04:45:00,Bus,Route_16,Station_9,Station_1,04:36:00,05:14:00,3,14,47,46,Completed,1,0,5,2023-02-18 04:45:00,4,Saturday,0,1,38.0
T04774,2023-02-18,05:00:00,Tram,Route_13,Station_10,Station_40,05:59:45,07:47:45,4,-6,5,58,Completed,0,0,5,2023-02-18 05:00:00,5,Saturday,1,0,108.0
T04732,2023-02-18,05:00:00,Bus,Route_19,Station_47,Station_4,05:14:45,06:00:45,11,7,53,95,Completed,1,0,5,2023-02-18 05:00:00,5,Saturday,0,1,46.0
T04800,2023-02-18,05:30:00,Bus,Route_1,Station_24,Station_12,05:02:45,06:21:45,5,18,51,22,Completed,1,0,5,2023-02-18 05:30:00,5,Saturday,0,1,79.0
T04739,2023-02-18,05:30:00,Train,Route_9,Station_50,Station_33,05:22:45,06:31:45,7,5,56,64,Completed,1,0,5,2023-02-18 05:30:00,5,Saturday,0,0,69.0
T04719,2023-02-18,06:15:00,Metro,Route_16,Station_34,Station_25,06:29:00,08:25:00,17,21,42,26,Completed,1,1,5,2023-02-18 06:15:00,6,Saturday,0,1,116.0
T04759,2023-02-18,06:45:00,Bus,Route_10,Station_38,Station_24,06:34:15,08:06:15,10,17,28,18,Completed,1,1,5,2023-02-18 06:45:00,6,Saturday,0,1,92.0
T04777,2023-02-18,06:45:00,Metro,Route_4,Station_9,Station_8,06:48:15,08:00:15,14,3,58,97,Completed,1,1,5,2023-02-18 06:45:00,6,Saturday,0,0,72.0
T04726,2023-02-18,07:00:00,Tram,Route_7,Station_46,Station_31,07:14:15,08:11:15,12,11,51,53,Completed,1,1,5,2023-02-18 07:00:00,7,Saturday,0,1,57.0
T04762,2023-02-18,07:30:00,Tram,Route_8,Station_2,Station_40,07:48:30,09:04:30,7,19,35,87,Completed,1,1,5,2023-02-18 07:30:00,7,Saturday,0,1,76.0
T04778,2023-02-18,07:30:00,Bus,Route_1,Station_25,Station_35,07:58:30,08:31:30,10,24,45,55,Completed,1,1,5,2023-02-18 07:30:00,7,Saturday,0,1,33.0
T04766,2023-02-18,08:15:00,Metro,Route_18,Station_6,Station_41,08:57:45,09:28:45,6,10,50,17,Completed,1,1,5,2023-02-18 08:15:00,8,Saturday,0,1,31.0
T04772,2023-02-18,08:15:00,Bus,Route_12,Station_15,Station_4,08:53:30,10:48:30,14,18,54,46,Completed,1,1,5,2023-02-18 08:15:00,8,Saturday,0,1,115.0
T04786,2023-02-18,08:15:00,Metro,Route_18,Station_8,Station_11,08:20:00,09:16:00,4,17,30,28,Completed,1,1,5,2023-02-18 08:15:00,8,Saturday,0,1,56.0
T04797,2023-02-18,09:15:00,Tram,Route_2,Station_42,Station_43,09:31:15,10:40:15,-6,1,53,72,Completed,1,1,5,2023-02-18 09:15:00,9,Saturday,0,0,69.0
T04754,2023-02-18,09:30:00,Bus,Route_17,Station_6,Station_2,09:45:30,10:35:30,11,8,54,101,Completed,1,1,5,2023-02-18 09:30:00,9,Saturday,0,1,50.0
T04713,2023-02-18,09:30:00,Train,Route_11,Station_19,Station_9,09:52:45,10:51:45,5,21,9,55,Completed,1,1,5,2023-02-18 09:30:00,9,Saturday,0,1,59.0
T04738,2023-02-18,09:30:00,Tram,Route_9,Station_32,Station_24,09:58:15,11:24:15,4,16,24,103,Completed,1,1,5,2023-02-18 09:30:00,9,Saturday,0,1,86.0
T04727,2023-02-18,10:15:00,Bus,Route_11,Station_43,Station_4,10:54:15,12:52:15,8,11,56,80,Completed,1,0,5,2023-02-18 10:15:00,10,Saturday,0,1,118.0
T04785,2023-02-18,10:30:00,Metro,Route_1,Station_14,Station_32,10:31:45,11:17:45,5,10,45,35,Completed,1,0,5,2023-02-18 10:30:00,10,Saturday,0,1,46.0
T04748,2023-02-18,10:30:00,Bus,Route_11,Station_39,Station_16,10:46:30,11:44:30,7,27,15,55,Completed,1,0,5,2023-02-18 10:30:00,10,Saturday,0,1,58.0
T04742,2023-02-18,10:45:00,Train,Route_15,Station_20,Station_11,10:27:30,11:45:30,14,20,58,55,Completed,1,0,5,2023-02-18 10:45:00,10,Saturday,0,1,78.0
T04735,2023-02-18,11:00:00,Train,Route_7,Station_28,Station_35,11:39:15,12:24:15,0,19,37,84,Completed,1,0,5,2023-02-18 11:00:00,11,Saturday,0,1,45.0
T04711,2023-02-18,11:00:00,Tram,Route_16,Station_20,Station_29,11:16:45,12:08:45,16,12,54,23,Completed,1,0,5,2023-02-18 11:00:00,11,Saturday,0,1,52.0
T04712,2023-02-18,11:30:00,Metro,Route_6,Station_31,Station_33,11:12:00,12:14:00,-2,30,42,94,Completed,1,0,5,2023-02-18 11:30:00,11,Saturday,0,1,62.0
T04764,2023-02-18,11:30:00,Tram,Route_6,Station_47,Station_35,11:47:45,13:47:45,-3,27,31,72,Completed,1,0,5,2023-02-18 11:30:00,11,Saturday,0,1,120.0
T04782,2023-02-18,11:45:00,Bus,Route_2,Station_5,Station_19,11:47:30,12:37:30,8,7,38,81,Completed,1,0,5,2023-02-18 11:45:00,11,Saturday,0,1,50.0
T04707,2023-02-18,12:15:00,Tram,Route_20,Station_43,Station_29,12:36:45,13:47:45,4,22,19,12,Completed,1,0,5,2023-02-18 12:15:00,12,Saturday,0,1,71.0
T04775,2023-02-18,12:15:00,Tram,Route_16,Station_25,Station_29,12:00:00,13:23:00,19,16,36,37,Completed,1,0,5,2023-02-18 12:15:00,12,Saturday,0,1,83.0
T04737,2023-02-18,12:30:00,Train,Route_17,Station_5,Station_38,12:10:30,13:56:30,2,15,25,38,Completed,1,0,5,2023-02-18 12:30:00,12,Saturday,0,1,106.0
T04701,2023-02-18,14:00:00,Train,Route_10,Station_14,Station_41,14:21:30,15:35:30,5,4,50,96,Completed,1,0,5,2023-02-18 14:00:00,14,Saturday,0,0,74.0
T04718,2023-02-18,14:00:00,Metro,Route_19,Station_41,Station_35,14:10:00,15:29:00,7,10,9,27,Completed,1,0,5,2023-02-18 14:00:00,14,Saturday,0,1,79.0
T04757,2023-02-18,14:00:00,Train,Route_4,Station_25,Station_43,14:57:00,16:54:00,5,15,10,44,Completed,1,0,5,2023-02-18 14:00:00,14,Saturday,0,1,117.0
T04763,2023-02-18,15:15:00,Bus,Route_1,Station_17,Station_13,15:35:30,17:26:30,4,-4,42,86,Completed,0,0,5,2023-02-18 15:15:00,15,Saturday,1,0,111.0
T04768,2023-02-18,16:00:00,Metro,Route_17,Station_12,Station_48,16:03:15,16:56:15,1,-8,26,85,Completed,0,1,5,2023-02-18 16:00:00,16,Saturday,1,0,53.0
T04779,2023-02-18,16:30:00,Bus,Route_10,Station_18,Station_43,16:58:30,18:44:30,15,11,22,56,Completed,1,1,5,2023-02-18 16:30:00,16,Saturday,0,1,106.0
T04747,2023-02-18,16:45:00,Bus,Route_4,Station_31,Station_41,16:05:30,18:00:30,13,6,18,14,Completed,1,1,5,2023-02-18 16:45:00,16,Saturday,0,1,115.0
T04783,2023-02-18,16:45:00,Bus,Route_7,Station_21,Station_2,16:56:15,17:29:15,6,4,14,84,Completed,1,1,5,2023-02-18 16:45:00,16,Saturday,0,0,33.0
T04765,2023-02-18,17:00:00,Tram,Route_19,Station_47,Station_15,17:14:45,19:02:45,14,-1,50,68,Completed,0,1,5,2023-02-18 17:00:00,17,Saturday,1,0,108.0
T04720,2023-02-18,17:00:00,Metro,Route_6,Station_35,Station_36,17:15:45,18:58:45,7,20,17,84,Completed,1,1,5,2023-02-18 17:00:00,17,Saturday,0,1,103.0
T04752,2023-02-18,17:00:00,Tram,Route_13,Station_43,Station_1,17:18:30,19:05:30,10,21,35,68,Completed,1,1,5,2023-02-18 17:00:00,17,Saturday,0,1,107.0
T04793,2023-02-18,17:15:00,Bus,Route_8,Station_50,Station_42,17:00:45,18:02:45,9,3,34,56,Completed,1,1,5,2023-02-18 17:15:00,17,Saturday,0,0,62.0
T04784,2023-02-18,17:30:00,Metro,Route_16,Station_16,Station_39,17:06:15,18:31:15,2,22,7,104,Completed,1,1,5,2023-02-18 17:30:00,17,Saturday,0,1,85.0
T04798,2023-02-18,18:00:00,Train,Route_19,Station_9,Station_6,18:58:15,20:14:15,8,4,34,104,Cancelled,1,1,5,2023-02-18 18:00:00,18,Saturday,0,0,76.0
T04781,2023-02-18,18:00:00,Bus,Route_7,Station_21,Station_7,18:55:30,20:03:30,-2,30,10,22,Completed,1,1,5,2023-02-18 18:00:00,18,Saturday,0,1,68.0
T04758,2023-02-18,18:30:00,Tram,Route_5,Station_49,Station_24,18:52:00,19:43:00,18,1,33,87,Completed,1,1,5,2023-02-18 18:30:00,18,Saturday,0,0,51.0
T04799,2023-02-18,18:45:00,Tram,Route_12,Station_10,Station_20,18:54:00,20:36:00,22,24,12,98,Completed,1,1,5,2023-02-18 18:45:00,18,Saturday,0,1,102.0
T04751,2023-02-18,18:45:00,Metro,Route_16,Station_8,Station_6,18:18:45,19:18:45,0,14,48,42,Completed,1,1,5,2023-02-18 18:45:00,18,Saturday,0,1,60.0
T04761,2023-02-18,19:00:00,Train,Route_15,Station_34,Station_42,19:11:45,20:35:45,12,13,49,106,Completed,1,1,5,2023-02-18 19:00:00,19,Saturday,0,1,84.0
T04731,2023-02-18,19:00:00,Metro,Route_10,Station_50,Station_17,19:47:15,21:30:15,-1,16,47,71,Completed,1,1,5,2023-02-18 19:00:00,19,Saturday,0,1,103.0
T04745,2023-02-18,19:15:00,Metro,Route_13,Station_12,Station_8,19:11:15,20:52:15,-1,9,48,88,Completed,1,1,5,2023-02-18 19:15:00,19,Saturday,0,1,101.0
T04728,2023-02-18,19:15:00,Metro,Route_11,Station_24,Station_36,19:22:30,20:15:30,7,21,37,25,Completed,1,1,5,2023-02-18 19:15:00,19,Saturday,0,1,53.0
T04791,2023-02-18,19:30:00,Bus,Route_19,Station_47,Station_4,19:35:30,21:09:30,5,13,21,53,Completed,1,1,5,2023-02-18 19:30:00,19,Saturday,0,1,94.0
T04704,2023-02-18,19:30:00,Metro,Route_16,Station_20,Station_37,19:45:00,20:48:00,13,10,52,67,Completed,1,1,5,2023-02-18 19:30:00,19,Saturday,0,1,63.0
T04733,2023-02-18,19:45:00,Metro,Route_1,Station_22,Station_29,19:20:30,20:04:30,4,12,15,15,Completed,1,1,5,2023-02-18 19:45:00,19,Saturday,0,1,44.0
T04703,2023-02-18,19:45:00,Metro,Route_2,Station_22,Station_21,19:44:30,20:29:30,19,12,17,98,Completed,1,1,5,2023-02-18 19:45:00,19,Saturday,0,1,45.0
T04789,2023-02-18,19:45:00,Train,Route_5,Station_15,Station_24,19:10:00,19:40:00,11,17,54,24,Completed,1,1,5,2023-02-18 19:45:00,19,Saturday,0,1,30.0
T04788,2023-02-18,19:45:00,Bus,Route_5,Station_31,Station_4,19:43:00,21:07:00,5,13,15,13,Completed,1,1,5,2023-02-18 19:45:00,19,Saturday,0,1,84.0
T04795,2023-02-18,19:45:00,Metro,Route_15,Station_18,Station_4,19:53:15,20:46:15,8,13,35,65,Completed,1,1,5,2023-02-18 19:45:00,19,Saturday,0,1,53.0
T04725,2023-02-18,20:00:00,Metro,Route_1,Station_44,Station_24,20:49:45,21:36:45,-1,11,32,73,Completed,1,0,5,2023-02-18 20:00:00,20,Saturday,0,1,47.0
T04734,2023-02-18,20:00:00,Train,Route_1,Station_28,Station_50,20:59:15,21:55:15,9,12,48,77,Completed,1,0,5,2023-02-18 20:00:00,20,Saturday,0,1,56.0
T04773,2023-02-18,20:00:00,Train,Route_6,Station_15,Station_16,20:58:30,22:34:30,10,2,10,103,Completed,1,0,5,2023-02-18 20:00:00,20,Saturday,0,0,96.0
T04796,2023-02-18,20:00:00,Tram,Route_1,Station_42,Station_6,20:43:45,21:41:45,4,3,45,43,Completed,1,0,5,2023-02-18 20:00:00,20,Saturday,0,0,58.0
T04717,2023-02-18,20:15:00,Metro,Route_9,Station_46,Station_44,20:41:15,22:41:15,19,11,20,100,Completed,1,0,5,2023-02-18 20:15:00,20,Saturday,0,1,120.0
T04714,2023-02-18,20:30:00,Train,Route_13,Station_5,Station_37,20:58:00,21:54:00,10,-2,8,104,Completed,0,0,5,2023-02-18 20:30:00,20,Saturday,1,0,56.0
T04753,2023-02-18,20:45:00,Bus,Route_12,Station_2,Station_46,20:23:45,21:39:45,5,25,39,65,Completed,1,0,5,2023-02-18 20:45:00,20,Saturday,0,1,76.0
T04790,2023-02-18,20:45:00,Bus,Route_10,Station_44,Station_35,20:57:15,22:20:15,10,12,52,41,Completed,1,0,5,2023-02-18 20:45:00,20,Saturday,0,1,83.0
T04792,2023-02-18,21:00:00,Tram,Route_19,Station_39,Station_40,21:17:15,22:58:15,4,25,30,18,Completed,1,0,5,2023-02-18 21:00:00,21,Saturday,0,1,101.0
T04769,2023-02-18,21:15:00,Bus,Route_19,Station_39,Station_32,21:32:00,22:55:00,5,29,16,72,Completed,1,0,5,2023-02-18 21:15:00,21,Saturday,0,1,83.0
T04721,2023-02-18,21:15:00,Bus,Route_20,Station_39,Station_21,21:15:30,22:39:30,19,7,15,81,Completed,1,0,5,2023-02-18 21:15:00,21,Saturday,0,1,84.0
T04749,2023-02-18,21:30:00,Tram,Route_14,Station_38,Station_23,21:14:30,23:06:30,4,8,41,87,Completed,1,0,5,2023-02-18 21:30:00,21,Saturday,0,1,112.0
T04740,2023-02-18,21:30:00,Train,Route_3,Station_47,Station_1,21:20:00,23:01:00,15,19,29,42,Completed,1,0,5,2023-02-18 21:30:00,21,Saturday,0,1,101.0
T04716,2023-02-18,21:30:00,Tram,Route_5,Station_24,Station_41,21:47:15,22:54:15,-2,19,22,96,Completed,1,0,5,2023-02-18 21:30:00,21,Saturday,0,1,67.0
T04756,2023-02-18,22:30:00,Bus,Route_19,Station_22,Station_8,22:38:00,00:21:00,5,30,23,30,Completed,1,0,5,2023-02-18 22:30:00,22,Saturday,0,1,103.0
T04744,2023-02-18,22:30:00,Tram,Route_14,Station_10,Station_49,22:29:30,22:59:30,15,24,27,64,Completed,1,0,5,2023-02-18 22:30:00,22,Saturday,0,1,30.0
T04723,2023-02-18,22:45:00,Metro,Route_9,Station_2,Station_43,22:10:15,23:44:15,10,15,59,85,Completed,1,0,5,2023-02-18 22:45:00,22,Saturday,0,1,94.0
T04743,2023-02-18,23:00:00,Bus,Route_7,Station_27,Station_1,23:44:45,00:42:45,-2,17,42,66,Completed,1,0,5,2023-02-18 23:00:00,23,Saturday,0,1,58.0
T04746,2023-02-18,23:30:00,Bus,Route_7,Station_9,Station_32,23:24:15,00:35:15,11,5,58,11,Completed,1,0,5,2023-02-18 23:30:00,23,Saturday,0,0,71.0
T04794,2023-02-18,23:30:00,Bus,Route_5,Station_20,Station_13,23:12:30,00:54:30,13,18,22,22,Completed,1,0,5,2023-02-18 23:30:00,23,Saturday,0,1,102.0
T04741,2023-02-18,23:45:00,Bus,Route_13,Station_5,Station_7,23:23:00,00:33:00,15,7,30,13,Completed,1,0,5,2023-02-18 23:45:00,23,Saturday,0,1,70.0
T04804,2023-02-19,00:15:00,Train,Route_14,Station_49,Station_35,00:22:45,01:31:45,6,2,10,93,Completed,1,0,6,2023-02-19 00:15:00,0,Sunday,0,0,69.0
T04833,2023-02-19,00:30:00,Metro,Route_20,Station_3,Station_1,00:31:00,01:03:00,5,21,8,59,Completed,1,0,6,2023-02-19 00:30:00,0,Sunday,0,1,32.0
T04845,2023-02-19,01:00:00,Bus,Route_1,Station_28,Station_15,01:02:45,02:25:45,3,1,48,57,Completed,1,0,6,2023-02-19 01:00:00,1,Sunday,0,0,83.0
T04835,2023-02-19,01:00:00,Tram,Route_11,Station_5,Station_47,01:24:15,02:28:15,15,14,55,87,Completed,1,0,6,2023-02-19 01:00:00,1,Sunday,0,1,64.0
T04831,2023-02-19,01:00:00,Train,Route_1,Station_42,Station_29,01:30:30,02:06:30,19,21,33,39,Completed,1,0,6,2023-02-19 01:00:00,1,Sunday,0,1,36.0
T04803,2023-02-19,01:00:00,Metro,Route_6,Station_7,Station_25,01:08:30,02:38:30,9,23,38,38,Completed,1,0,6,2023-02-19 01:00:00,1,Sunday,0,1,90.0
T04806,2023-02-19,01:15:00,Tram,Route_17,Station_38,Station_5,01:34:15,02:28:15,1,-7,21,17,Completed,0,0,6,2023-02-19 01:15:00,1,Sunday,1,0,54.0
T04846,2023-02-19,01:15:00,Train,Route_9,Station_40,Station_39,01:04:00,02:06:00,13,18,47,21,Completed,1,0,6,2023-02-19 01:15:00,1,Sunday,0,1,62.0
T04883,2023-02-19,01:45:00,Metro,Route_1,Station_33,Station_29,01:05:30,02:40:30,2,5,47,50,Completed,1,0,6,2023-02-19 01:45:00,1,Sunday,0,0,95.0
T04887,2023-02-19,01:45:00,Tram,Route_17,Station_22,Station_2,01:29:45,02:53:45,15,3,57,35,Completed,1,0,6,2023-02-19 01:45:00,1,Sunday,0,0,84.0
T04858,2023-02-19,02:00:00,Tram,Route_12,Station_2,Station_42,02:37:30,03:44:30,7,22,20,59,Completed,1,0,6,2023-02-19 02:00:00,2,Sunday,0,1,67.0
T04875,2023-02-19,02:00:00,Bus,Route_18,Station_35,Station_50,02:49:15,04:01:15,1,26,6,11,Completed,1,0,6,2023-02-19 02:00:00,2,Sunday,0,1,72.0
T04832,2023-02-19,02:15:00,Metro,Route_10,Station_41,Station_44,02:44:45,04:02:45,10,5,38,64,Completed,1,0,6,2023-02-19 02:15:00,2,Sunday,0,0,78.0
T04837,2023-02-19,02:45:00,Metro,Route_17,Station_36,Station_10,02:47:15,04:03:15,4,12,59,65,Completed,1,0,6,2023-02-19 02:45:00,2,Sunday,0,1,76.0
